customer_id,age,annual_income,spending_score,purchase_freq,avg_order_value,tenure_months,returns_rate,gender,region,clv_proxy,loyalty_index,net_spend_score,cluster,segment_name,explanation,churn_risk_score,churn_risk_band,recommended_actions
1451,28,15000.0,2.0,38,89.12992990624039,62,0.3,M,South,3386.937336437135,0.5166666666666667,1.4,0,Potential Loyalists,"Assigned due to: low income, low spending level, low net spend.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1452,59,74561.20311637077,4.0,23,180.0277890832016,62,0.15,F,East,4140.639148913637,0.5166666666666667,3.4,0,Potential Loyalists,"Assigned due to: low spending level, low net spend, high income.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1453,19,109133.53654305212,85.0,21,10.0,38,0.1,M,South,210.0,0.31666666666666665,76.5,0,Potential Loyalists,"Assigned due to: high income, small order size, high net spend.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1454,20,73494.50647479892,39.0,1,133.09619063692602,26,0.29,M,North,133.09619063692602,0.21666666666666667,27.689999999999998,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, low lifetime value, weak loyalty.",0.4,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1455,40,36057.29377775655,98.0,21,80.7772902085774,24,0.17,M,North,1696.3230943801254,0.2,81.33999999999999,0,Potential Loyalists,"Assigned due to: high net spend, high spending level, weak loyalty.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1456,29,76249.03915384717,94.0,27,238.84049135813228,39,0.39,M,East,6448.693266669572,0.325,57.339999999999996,0,Potential Loyalists,"Assigned due to: high return rate, high spending level, large order size.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1457,37,86487.01325433348,6.0,42,177.68923625239594,21,0.14,F,North,7462.94792260063,0.175,5.16,0,Potential Loyalists,"Assigned due to: low spending level, low net spend, weak loyalty.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1458,22,72811.66290475968,81.0,6,245.29970379125416,94,0.37,F,North,1471.798222747525,0.7833333333333333,51.03,0,Potential Loyalists,"Assigned due to: high return rate, infrequent purchase frequency, large order size.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1459,54,58146.8223392489,89.0,44,146.87002931573178,47,0.37,F,East,6462.281289892198,0.39166666666666666,56.07,0,Potential Loyalists,"Assigned due to: high return rate, high spending level, frequent purchase frequency.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1460,55,53946.26935440173,69.0,36,140.8888645786382,115,0.1,F,South,5071.999124830975,0.9583333333333334,62.1,0,Potential Loyalists,"Assigned due to: strong loyalty, high net spend, low return rate.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1461,47,53842.25611582983,69.0,28,125.6056384736348,48,0.32,F,West,3516.9578772617742,0.4,46.919999999999995,0,Potential Loyalists,"Assigned due to: high return rate, high spending level.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1462,26,77444.42252528032,20.0,45,109.75444803559262,13,0.17,F,East,4938.950161601668,0.10833333333333334,16.599999999999998,0,Potential Loyalists,"Assigned due to: weak loyalty, frequent purchase frequency, low spending level.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1463,51,24821.90012350929,64.0,17,364.7725071244788,101,0.37,M,East,6201.1326211161395,0.8416666666666667,40.32,0,Potential Loyalists,"Assigned due to: large order size, low income, high return rate.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1464,61,50703.17097861484,16.0,40,214.57356126345775,3,0.18,F,West,8582.94245053831,0.025,13.120000000000001,0,Potential Loyalists,"Assigned due to: weak loyalty, high lifetime value, low spending level.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1465,52,99890.2455752737,51.0,3,64.7049163250574,32,0.3,M,South,194.11474897517218,0.26666666666666666,35.699999999999996,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, high income, low lifetime value.",0.4,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1466,69,100854.8816644294,37.0,12,361.1447095329743,35,0.19,M,West,4333.736514395691,0.2916666666666667,29.970000000000002,0,Potential Loyalists,"Assigned due to: large order size, high income, infrequent purchase frequency.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1467,39,23046.32280495845,73.0,39,117.60160519981817,19,0.09,M,West,4586.462602792909,0.15833333333333333,66.43,0,Potential Loyalists,"Assigned due to: low income, weak loyalty, high net spend.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1468,61,31714.659718409777,69.0,12,175.69216001414847,14,0.08,M,South,2108.3059201697815,0.11666666666666667,63.480000000000004,0,Potential Loyalists,"Assigned due to: weak loyalty, low income, low return rate.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1469,41,53234.485511801584,42.0,2,225.1677897497493,48,0.17,F,South,450.3355794994986,0.4,34.86,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, low lifetime value, large order size.",0.15,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1470,34,82314.7379278588,57.0,46,26.963685834199936,86,0.3,F,West,1240.329548373197,0.7166666666666667,39.9,0,Potential Loyalists,"Assigned due to: small order size, frequent purchase frequency, low lifetime value.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1471,27,15000.0,66.0,22,83.81385586807208,81,0.24,F,West,1843.904829097586,0.675,50.160000000000004,0,Potential Loyalists,"Assigned due to: low income, small order size, low lifetime value.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1472,47,58629.78412706305,9.0,23,281.8531859656552,68,0.28,M,East,6482.623277210069,0.5666666666666667,6.4799999999999995,0,Potential Loyalists,"Assigned due to: large order size, low spending level, low net spend.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1473,63,48145.52108550887,100.0,30,132.01370693308837,45,0.11,F,South,3960.4112079926513,0.375,89.0,0,Potential Loyalists,"Assigned due to: high net spend, high spending level, low return rate.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1474,40,93149.11685713084,86.0,5,229.89360934086977,104,0.19,F,North,1149.4680467043488,0.8666666666666667,69.66000000000001,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, high income, strong loyalty.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1475,49,18077.28815076864,64.0,9,113.72252474829236,19,0.02,F,South,1023.5027227346312,0.15833333333333333,62.72,0,Potential Loyalists,"Assigned due to: low income, low return rate, weak loyalty.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1476,34,62313.51538734056,86.0,21,142.39523156105267,64,0.33,F,West,2990.299862782106,0.5333333333333333,57.61999999999999,0,Potential Loyalists,"Assigned due to: high spending level, high return rate, high net spend.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1477,67,50159.76406628516,22.0,11,292.82054928612,101,0.4,F,West,3221.0260421473204,0.8416666666666667,13.2,0,Potential Loyalists,"Assigned due to: large order size, high return rate, strong loyalty.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1478,68,96744.9731569322,34.0,5,185.0009793838418,66,0.16,F,West,925.004896919209,0.55,28.56,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, high income, low lifetime value.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1479,34,74941.31615883124,55.0,35,122.4121786455201,79,0.0,M,West,4284.426252593204,0.6583333333333333,55.0,0,Potential Loyalists,"Assigned due to: low return rate, high net spend, frequent purchase frequency.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1480,31,45354.60851855663,29.0,27,95.33092313577215,66,0.07,M,North,2573.934924665848,0.55,26.97,0,Potential Loyalists,"Assigned due to: low return rate, low spending level, small order size.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1481,26,81334.66108322705,38.0,49,102.64996860694372,75,0.26,F,South,5029.848461740242,0.625,28.12,0,Potential Loyalists,"Assigned due to: frequent purchase frequency, high income, small order size.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1482,57,50279.27866728566,97.0,2,249.32480245896727,45,0.24,M,North,498.64960491793454,0.375,73.72,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, high spending level, high net spend.",0.15,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1483,19,84983.24278099384,18.0,24,211.2398646911136,87,0.32,M,North,5069.756752586727,0.725,12.239999999999998,0,Potential Loyalists,"Assigned due to: low net spend, low spending level, high return rate.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1484,62,54073.07522786054,71.0,31,58.10586943411269,74,0.1,F,West,1801.2819524574934,0.6166666666666667,63.9,0,Potential Loyalists,"Assigned due to: small order size, high net spend, low return rate.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1485,42,86366.66446921907,65.0,33,156.97428454965626,67,0.31,M,North,5180.151390138657,0.5583333333333333,44.849999999999994,0,Potential Loyalists,"Assigned due to: high income, high return rate, high spending level.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1486,56,70902.04887818125,97.0,39,144.65468225551956,69,0.28,F,West,5641.532607965263,0.575,69.84,0,Potential Loyalists,"Assigned due to: high spending level, high net spend, frequent purchase frequency.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1487,26,141512.27701728558,1.0,30,175.28742156546352,3,0.13,M,West,5258.622646963906,0.025,0.87,0,Potential Loyalists,"Assigned due to: high income, low spending level, weak loyalty.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1488,39,58677.59986459989,88.0,46,101.7143104686904,38,0.22,F,West,4678.858281559758,0.31666666666666665,68.64,0,Potential Loyalists,"Assigned due to: frequent purchase frequency, high spending level, high net spend.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1489,60,69571.5572905362,4.0,37,237.8244489319539,77,0.06,M,North,8799.504610482294,0.6416666666666667,3.76,0,Potential Loyalists,"Assigned due to: low spending level, high lifetime value, low net spend.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1490,63,48014.38145710172,4.0,51,149.892857817118,42,0.18,M,West,7644.535748673018,0.35,3.2800000000000002,0,Potential Loyalists,"Assigned due to: frequent purchase frequency, low spending level, low net spend.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1491,21,60067.133518869465,82.0,28,179.87492140683275,83,0.35,M,North,5036.497799391317,0.6916666666666667,53.300000000000004,0,Potential Loyalists,"Assigned due to: high return rate, high spending level, strong loyalty.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1492,43,15000.0,27.0,31,87.22478207085473,40,0.17,M,South,2703.9682441964965,0.3333333333333333,22.41,0,Potential Loyalists,"Assigned due to: low income, small order size, low spending level.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1493,46,71639.6004135258,43.0,11,91.25494898635505,50,0.34,F,West,1003.8044388499055,0.4166666666666667,28.379999999999995,0,Potential Loyalists,"Assigned due to: high return rate, infrequent purchase frequency, low lifetime value.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1494,62,93571.8553237353,59.0,23,362.600888741352,35,0.24,M,East,8339.820441051095,0.2916666666666667,44.84,0,Potential Loyalists,"Assigned due to: large order size, high lifetime value, high income.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1495,51,69915.75011498385,32.0,2,294.00639619413465,24,0.08,F,East,588.0127923882693,0.2,29.44,0,Potential Loyalists,"Assigned due to: large order size, infrequent purchase frequency, low lifetime value.",0.15,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1496,40,27153.463550565568,33.0,40,144.42550696936706,88,0.23,F,East,5777.020278774682,0.7333333333333333,25.41,1,Loyal Customers,"Assigned due to: low income, frequent purchase frequency, strong loyalty.",0.0,Low,"Tier-upgrade incentives (e.g., Gold -> Platinum) | Category expansion offers based on purchase history | Subscription / auto-replenish upsell"
1497,54,39955.32118227497,28.0,41,272.6403160581552,17,0.2,M,East,11178.252958384363,0.14166666666666666,22.400000000000002,0,Potential Loyalists,"Assigned due to: high lifetime value, large order size, weak loyalty.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1498,28,15000.0,55.0,27,247.0190011409944,40,0.16,M,East,6669.513030806848,0.3333333333333333,46.199999999999996,0,Potential Loyalists,"Assigned due to: low income, large order size, high lifetime value.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1499,23,84473.1001716356,100.0,35,99.98311767606886,74,0.05,F,North,3499.40911866241,0.6166666666666667,95.0,0,Potential Loyalists,"Assigned due to: high net spend, high spending level, low return rate.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1500,35,34837.16768226049,60.0,2,92.00534388782918,66,0.17,M,South,184.01068777565837,0.55,49.8,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, low lifetime value, low income.",0.15,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1501,38,59282.2852446943,70.0,39,203.49413002810536,44,0.03,F,North,7936.271071096109,0.36666666666666664,67.89999999999999,0,Potential Loyalists,"Assigned due to: low return rate, high lifetime value, high net spend.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1502,59,56156.5606918195,62.0,37,170.80485104902576,23,0.04,M,West,6319.779488813953,0.19166666666666668,59.519999999999996,0,Potential Loyalists,"Assigned due to: low return rate, weak loyalty, high net spend.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1503,53,97193.17589145666,80.0,21,117.83963069290238,6,0.17,F,South,2474.63224455095,0.05,66.39999999999999,0,Potential Loyalists,"Assigned due to: weak loyalty, high income, high net spend.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1504,58,62132.03294914346,34.0,5,207.698123499899,66,0.12,M,South,1038.4906174994949,0.55,29.92,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, low lifetime value, large order size.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1505,55,80222.32300265024,87.0,45,34.601365952564265,21,0.37,M,South,1557.061467865392,0.175,54.81,0,Potential Loyalists,"Assigned due to: small order size, high return rate, frequent purchase frequency.",0.5,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1506,51,73661.59410369156,88.0,21,159.20012222819656,119,0.15,F,South,3343.202566792128,0.9916666666666667,74.8,0,Potential Loyalists,"Assigned due to: strong loyalty, high net spend, high spending level.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1507,34,93985.28549903496,56.0,29,50.88610771497953,120,0.3,F,East,1475.6971237344064,1.0,39.199999999999996,0,Potential Loyalists,"Assigned due to: strong loyalty, small order size, high income.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1508,54,54021.90763742603,13.0,20,53.52069251799497,35,0.21,F,West,1070.4138503598995,0.2916666666666667,10.27,0,Potential Loyalists,"Assigned due to: low spending level, small order size, low net spend.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1509,42,106740.38326261292,56.0,38,93.45881682780748,113,0.28,M,South,3551.4350394566845,0.9416666666666667,40.32,0,Potential Loyalists,"Assigned due to: high income, strong loyalty, frequent purchase frequency.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1510,55,15000.0,18.0,20,179.06298210751908,29,0.1,M,South,3581.2596421503813,0.24166666666666667,16.2,0,Potential Loyalists,"Assigned due to: low income, low spending level, low net spend.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1511,29,81436.8374500309,54.0,50,95.98103928922956,7,0.38,M,East,4799.051964461478,0.058333333333333334,33.48,0,Potential Loyalists,"Assigned due to: frequent purchase frequency, high return rate, weak loyalty.",0.5,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1512,40,38334.5097833967,77.0,25,52.55131136396946,93,0.21,M,North,1313.7827840992366,0.775,60.830000000000005,0,Potential Loyalists,"Assigned due to: small order size, strong loyalty, low income.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1513,59,47681.261180501184,43.0,2,188.17993621415573,53,0.33,F,North,376.35987242831146,0.44166666666666665,28.809999999999995,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, low lifetime value, high return rate.",0.4,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1514,39,74235.35667252589,39.0,32,269.4197635552829,37,0.15,F,North,8621.432433769052,0.30833333333333335,33.15,0,Potential Loyalists,"Assigned due to: large order size, high lifetime value, weak loyalty.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1515,38,74035.05124619357,61.0,26,201.108034736161,23,0.04,M,West,5228.808903140186,0.19166666666666668,58.559999999999995,0,Potential Loyalists,"Assigned due to: low return rate, weak loyalty, high net spend.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1516,44,75160.70034225179,42.0,6,294.1438979674917,97,0.27,M,North,1764.86338780495,0.8083333333333333,30.66,0,Potential Loyalists,"Assigned due to: large order size, infrequent purchase frequency, strong loyalty.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1517,48,25346.051397369047,81.0,41,262.734271488207,8,0.0,M,South,10772.105131016488,0.06666666666666667,81.0,0,Potential Loyalists,"Assigned due to: high lifetime value, low return rate, high net spend.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1518,23,96225.755781981,79.0,3,111.00574299920515,76,0.19,F,East,333.01722899761546,0.6333333333333333,63.99,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, high income, low lifetime value.",0.15,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1519,44,37483.82204430811,18.0,33,200.57278554912884,110,0.08,F,East,6618.9019231212515,0.9166666666666666,16.560000000000002,0,Potential Loyalists,"Assigned due to: strong loyalty, low spending level, low return rate.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1520,57,40817.822744370016,23.0,1,142.66953651558745,48,0.25,M,North,142.66953651558745,0.4,17.25,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, low lifetime value, low net spend.",0.5,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1521,51,75947.41845417072,54.0,51,234.96798249584472,10,0.39,F,East,11983.36710728808,0.08333333333333333,32.94,0,Potential Loyalists,"Assigned due to: high lifetime value, frequent purchase frequency, high return rate.",0.5,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1522,29,52831.97063096899,30.0,5,142.65507541891435,79,0.19,M,South,713.2753770945717,0.6583333333333333,24.3,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, low lifetime value, low spending level.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1523,62,67706.5210140623,98.0,13,86.90427926325867,117,0.33,M,North,1129.7556304223626,0.975,65.66,0,Potential Loyalists,"Assigned due to: high spending level, strong loyalty, high return rate.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1524,24,15000.0,58.0,19,259.87247538802035,24,0.2,F,South,4937.577032372386,0.2,46.400000000000006,0,Potential Loyalists,"Assigned due to: low income, large order size, weak loyalty.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1525,27,67108.11123798079,68.0,12,175.42364405786955,90,0.2,F,West,2105.0837286944347,0.75,54.400000000000006,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, strong loyalty, high spending level.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1526,62,65445.79698780538,67.0,48,96.9176262952615,47,0.37,F,South,4652.046062172552,0.39166666666666666,42.21,0,Potential Loyalists,"Assigned due to: frequent purchase frequency, high return rate, small order size.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1527,34,47253.53655589292,71.0,25,110.10189599409416,106,0.36,F,South,2752.547399852354,0.8833333333333333,45.44,0,Potential Loyalists,"Assigned due to: high return rate, strong loyalty, high spending level.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1528,43,15000.0,18.0,51,96.40634844492126,53,0.31,M,South,4916.723770690985,0.44166666666666665,12.419999999999998,0,Potential Loyalists,"Assigned due to: low income, frequent purchase frequency, low net spend.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1529,38,54679.79346295988,7.0,35,69.8602053832227,39,0.12,F,South,2445.1071884127946,0.325,6.16,0,Potential Loyalists,"Assigned due to: low spending level, low net spend, small order size.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1530,45,59065.65350503467,40.0,12,111.79877262051592,67,0.22,F,West,1341.585271446191,0.5583333333333333,31.200000000000003,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, low lifetime value, small order size.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1531,63,50819.275241737625,70.0,30,179.84169709849652,66,0.09,F,North,5395.250912954896,0.55,63.7,0,Potential Loyalists,"Assigned due to: high net spend, low return rate, high spending level.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1532,19,15000.0,86.0,5,155.1248536148944,6,0.18,F,South,775.624268074472,0.05,70.52000000000001,0,Potential Loyalists,"Assigned due to: low income, weak loyalty, infrequent purchase frequency.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1533,60,99868.3501829229,65.0,34,114.94264508942727,21,0.19,M,North,3908.0499330405273,0.175,52.650000000000006,0,Potential Loyalists,"Assigned due to: high income, weak loyalty, frequent purchase frequency.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1534,18,44028.46180139067,68.0,22,269.64059750377794,73,0.33,M,East,5932.093145083115,0.6083333333333333,45.559999999999995,0,Potential Loyalists,"Assigned due to: large order size, high return rate, low income.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1535,68,54444.88342692748,49.0,39,10.0,74,0.36,F,South,390.0,0.6166666666666667,31.36,0,Potential Loyalists,"Assigned due to: small order size, high return rate, low lifetime value.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1536,53,15000.0,52.0,13,174.49087321245685,36,0.17,F,South,2268.381351761939,0.3,43.16,0,Potential Loyalists,"Assigned due to: low income, infrequent purchase frequency, weak loyalty.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1537,68,99871.38371745516,29.0,47,138.5792596145925,3,0.01,M,East,6513.225201885847,0.025,28.71,0,Potential Loyalists,"Assigned due to: low return rate, weak loyalty, high income.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1538,43,48336.2517066486,21.0,3,72.38550161628157,105,0.34,M,North,217.15650484884472,0.875,13.859999999999998,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, strong loyalty, high return rate.",0.75,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1539,46,62461.57042685506,90.0,20,179.1563476630174,88,0.07,F,West,3583.1269532603483,0.7333333333333333,83.69999999999999,0,Potential Loyalists,"Assigned due to: high net spend, high spending level, low return rate.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1540,38,88018.43612041629,78.0,31,132.4201430111076,86,0.25,M,South,4105.024433344335,0.7166666666666667,58.5,0,Potential Loyalists,"Assigned due to: high income, high spending level, high net spend.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1541,28,43092.39488208435,9.0,5,249.7658772971115,113,0.01,M,East,1248.8293864855575,0.9416666666666667,8.91,0,Potential Loyalists,"Assigned due to: low return rate, strong loyalty, low spending level.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1542,57,84081.1246846636,47.0,24,219.4452193929173,78,0.16,M,East,5266.685265430015,0.65,39.48,0,Potential Loyalists,"Assigned due to: high income, large order size, strong loyalty.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1543,28,15000.0,76.0,40,302.49045890991886,42,0.39,M,South,12099.618356396753,0.35,46.36,0,Potential Loyalists,"Assigned due to: high lifetime value, large order size, low income.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
